Voltage,Current,Frequency,Temperature,Fault,Shutdown
167,3.51,49.22,35,Undervoltage,Yes
260,18.71,50.12,41,Overload,Yes
239,5.98,50.16,27,Normal,No
245,18.51,50.18,51,Overload,Yes
224,3.11,50.0,28,Normal,No
227,5.4,50.01,30,Normal,No
224,7.22,49.88,26,Normal,No
239,3.36,50.14,28,Normal,No
10,0.0,0.0,21,Line Break,Yes
237,5.47,49.89,25,Normal,No
3,0.0,0.0,24,Line Break,Yes
238,7.33,49.98,32,Normal,No
272,6.62,50.06,38,Overvoltage,Yes
275,8.95,50.85,39,Overvoltage,Yes
255,12.36,49.83,45,Overload,Yes
289,7.35,50.53,44,Overvoltage,Yes
154,3.21,49.1,35,Undervoltage,Yes
270,8.25,50.9,45,Overvoltage,Yes
249,12.91,50.11,47,Overload,Yes
14,0.0,0.0,20,Line Break,Yes
251,14.31,49.98,53,Overload,Yes
222,7.68,50.2,29,Normal,No
286,5.13,50.35,44,Overvoltage,Yes
151,4.33,49.61,29,Undervoltage,Yes
259,19.04,49.84,44,Overload,Yes
222,3.1,49.82,28,Normal,No
245,19.9,49.94,40,Overload,Yes
247,12.9,49.92,45,Overload,Yes
253,17.23,50.0,44,Overload,Yes
271,8.67,50.42,34,Overvoltage,Yes
163,3.47,49.44,28,Undervoltage,Yes
1,0.0,0.0,21,Line Break,Yes
234,3.28,50.11,31,Normal,No
262,9.29,50.87,30,Overvoltage,Yes
262,5.57,50.43,36,Overvoltage,Yes
291,8.04,50.28,34,Overvoltage,Yes
270,7.35,50.14,45,Overvoltage,Yes
258,16.73,50.06,51,Overload,Yes
242,15.43,50.16,40,Overload,Yes
6,0.0,0.0,25,Line Break,Yes
6,0.0,0.0,25,Line Break,Yes
110,5.06,49.16,34,Undervoltage,Yes
239,5.93,50.15,29,Normal,No
237,3.51,49.88,29,Normal,No
8,0.0,0.0,23,Line Break,Yes
15,0.0,0.0,28,Line Break,Yes
156,5.24,49.83,28,Undervoltage,Yes
115,3.55,49.72,34,Undervoltage,Yes
9,0.0,0.0,27,Line Break,Yes
229,5.01,50.13,32,Normal,No
284,8.81,50.86,40,Overvoltage,Yes
226,6.39,50.17,25,Normal,No
279,9.35,50.14,34,Overvoltage,Yes
6,0.0,0.0,29,Line Break,Yes
248,13.95,50.04,44,Overload,Yes
221,5.24,49.9,32,Normal,No
240,11.27,49.83,44,Overload,Yes
259,10.48,49.9,53,Overload,Yes
259,18.5,50.01,42,Overload,Yes
292,9.16,50.56,30,Overvoltage,Yes
178,5.71,49.23,29,Undervoltage,Yes
282,9.49,50.67,39,Overvoltage,Yes
242,17.84,50.1,47,Overload,Yes
300,7.4,50.42,31,Overvoltage,Yes
220,5.28,50.09,28,Normal,No
282,7.73,50.24,31,Overvoltage,Yes
238,3.23,50.18,31,Normal,No
4,0.0,0.0,23,Line Break,Yes
231,7.68,49.89,27,Normal,No
268,6.85,50.31,31,Overvoltage,Yes
121,5.35,49.13,26,Undervoltage,Yes
100,2.68,49.03,31,Undervoltage,Yes
259,16.49,50.08,44,Overload,Yes
247,13.97,50.04,43,Overload,Yes
145,5.65,49.69,28,Undervoltage,Yes
244,12.4,50.11,41,Overload,Yes
252,16.8,49.85,54,Overload,Yes
225,7.08,50.08,27,Normal,No
2,0.0,0.0,25,Line Break,Yes
145,2.33,49.44,25,Undervoltage,Yes
162,4.23,49.77,29,Undervoltage,Yes
150,5.34,49.54,26,Undervoltage,Yes
237,5.1,49.93,30,Normal,No
167,4.53,49.12,30,Undervoltage,Yes
13,0.0,0.0,29,Line Break,Yes
289,5.85,50.92,33,Overvoltage,Yes
161,3.09,49.81,34,Undervoltage,Yes
9,0.0,0.0,24,Line Break,Yes
168,3.4,49.74,31,Undervoltage,Yes
296,9.13,50.14,37,Overvoltage,Yes
240,5.15,49.88,27,Normal,No
283,7.68,50.32,35,Overvoltage,Yes
241,10.78,49.93,52,Overload,Yes
282,6.7,50.09,42,Overvoltage,Yes
240,7.84,50.1,27,Normal,No
17,0.0,0.0,27,Line Break,Yes
272,8.75,50.71,39,Overvoltage,Yes
170,2.94,49.32,35,Undervoltage,Yes
134,5.91,49.14,26,Undervoltage,Yes
136,2.51,49.45,28,Undervoltage,Yes
248,19.71,49.97,49,Overload,Yes
1,0.0,0.0,22,Line Break,Yes
169,3.64,49.76,27,Undervoltage,Yes
258,13.13,50.03,50,Overload,Yes
240,5.74,50.04,28,Normal,No
220,6.58,50.11,27,Normal,No
177,4.43,49.47,27,Undervoltage,Yes
263,6.73,50.05,34,Overvoltage,Yes
8,0.0,0.0,20,Line Break,Yes
5,0.0,0.0,21,Line Break,Yes
127,5.16,49.92,33,Undervoltage,Yes
5,0.0,0.0,25,Line Break,Yes
296,7.06,50.7,39,Overvoltage,Yes
282,6.56,50.72,44,Overvoltage,Yes
280,6.82,50.75,45,Overvoltage,Yes
299,7.48,50.3,38,Overvoltage,Yes
152,4.6,49.69,27,Undervoltage,Yes
15,0.0,0.0,21,Line Break,Yes
249,19.55,50.2,48,Overload,Yes
106,2.39,49.85,26,Undervoltage,Yes
296,8.15,50.76,31,Overvoltage,Yes
269,8.8,50.94,32,Overvoltage,Yes
242,14.39,49.84,42,Overload,Yes
6,0.0,0.0,23,Line Break,Yes
243,12.02,50.04,42,Overload,Yes
226,4.97,50.0,29,Normal,No
255,16.51,50.1,43,Overload,Yes
230,4.65,49.87,30,Normal,No
145,3.12,49.14,33,Undervoltage,Yes
283,8.44,50.72,43,Overvoltage,Yes
241,10.66,49.98,40,Overload,Yes
258,13.65,49.87,45,Overload,Yes
227,5.02,50.03,28,Normal,No
300,9.03,50.12,37,Overvoltage,Yes
118,3.45,49.22,33,Undervoltage,Yes
290,9.5,50.34,33,Overvoltage,Yes
3,0.0,0.0,27,Line Break,Yes
236,7.65,50.12,30,Normal,No
19,0.0,0.0,23,Line Break,Yes
240,7.71,49.99,34,Normal,No
164,5.81,49.46,35,Undervoltage,Yes
227,5.26,50.13,34,Normal,No
221,7.47,49.9,32,Normal,No
278,9.32,50.33,38,Overvoltage,Yes
240,6.53,50.18,34,Normal,No
233,5.15,50.12,28,Normal,No
152,3.63,49.85,35,Undervoltage,Yes
253,19.85,49.85,41,Overload,Yes
2,0.0,0.0,24,Line Break,Yes
245,16.76,49.9,42,Overload,Yes
241,14.0,50.18,55,Overload,Yes
243,15.59,49.99,53,Overload,Yes
287,8.1,50.86,31,Overvoltage,Yes
224,4.02,50.02,28,Normal,No
9,0.0,0.0,21,Line Break,Yes
159,4.06,49.04,31,Undervoltage,Yes
17,0.0,0.0,30,Line Break,Yes
12,0.0,0.0,30,Line Break,Yes
247,17.19,49.97,47,Overload,Yes
104,2.23,49.79,32,Undervoltage,Yes
126,5.85,49.29,30,Undervoltage,Yes
176,4.71,49.35,29,Undervoltage,Yes
14,0.0,0.0,27,Line Break,Yes
105,5.45,49.52,34,Undervoltage,Yes
171,2.64,49.74,25,Undervoltage,Yes
245,12.29,49.9,52,Overload,Yes
126,2.2,49.52,31,Undervoltage,Yes
260,17.81,49.82,55,Overload,Yes
178,2.92,49.2,31,Undervoltage,Yes
273,5.97,50.49,41,Overvoltage,Yes
244,10.63,50.12,42,Overload,Yes
250,14.45,49.95,53,Overload,Yes
296,6.54,50.05,33,Overvoltage,Yes
0,0.0,0.0,25,Line Break,Yes
241,17.46,50.14,43,Overload,Yes
142,3.46,49.18,30,Undervoltage,Yes
240,4.86,50.18,25,Normal,No
143,5.32,49.25,31,Undervoltage,Yes
242,12.23,49.86,51,Overload,Yes
252,17.37,50.06,48,Overload,Yes
272,5.2,50.93,31,Overvoltage,Yes
239,7.53,49.84,26,Normal,No
225,5.8,50.11,34,Normal,No
257,15.19,49.95,54,Overload,Yes
260,10.81,49.81,41,Overload,Yes
256,18.17,49.82,40,Overload,Yes
165,3.52,49.35,31,Undervoltage,Yes
231,6.27,49.83,25,Normal,No
275,9.49,50.77,45,Overvoltage,Yes
154,3.51,49.98,29,Undervoltage,Yes
250,16.81,49.99,48,Overload,Yes
286,7.33,50.56,37,Overvoltage,Yes
283,7.79,50.04,38,Overvoltage,Yes
147,2.09,49.95,29,Undervoltage,Yes
294,8.08,50.63,39,Overvoltage,Yes
298,7.85,50.33,37,Overvoltage,Yes
224,5.91,49.9,34,Normal,No
299,6.56,50.14,36,Overvoltage,Yes
124,5.58,49.19,35,Undervoltage,Yes
1,0.0,0.0,25,Line Break,Yes
285,7.84,50.97,43,Overvoltage,Yes
220,3.53,50.17,28,Normal,No
173,2.39,49.96,28,Undervoltage,Yes
6,0.0,0.0,29,Line Break,Yes
281,6.11,50.95,41,Overvoltage,Yes
235,4.07,49.91,33,Normal,No
152,2.52,49.54,26,Undervoltage,Yes
257,15.77,50.05,42,Overload,Yes
257,14.72,49.83,52,Overload,Yes
20,0.0,0.0,20,Line Break,Yes
106,2.5,49.54,28,Undervoltage,Yes
0,0.0,0.0,26,Line Break,Yes
222,6.26,49.96,30,Normal,No
257,19.3,49.82,51,Overload,Yes
254,12.2,49.9,49,Overload,Yes
9,0.0,0.0,21,Line Break,Yes
259,11.18,50.12,50,Overload,Yes
224,3.03,49.96,32,Normal,No
233,5.12,50.06,31,Normal,No
11,0.0,0.0,21,Line Break,Yes
136,5.68,49.11,32,Undervoltage,Yes
229,6.44,49.87,29,Normal,No
223,3.91,50.13,25,Normal,No
295,7.96,50.62,42,Overvoltage,Yes
246,14.93,50.17,43,Overload,Yes
115,4.24,49.78,30,Undervoltage,Yes
251,14.1,50.14,52,Overload,Yes
298,5.32,50.5,40,Overvoltage,Yes
137,2.23,49.73,32,Undervoltage,Yes
225,7.74,49.94,32,Normal,No
20,0.0,0.0,23,Line Break,Yes
247,15.36,50.08,50,Overload,Yes
256,19.22,50.14,46,Overload,Yes
220,5.37,50.03,26,Normal,No
17,0.0,0.0,28,Line Break,Yes
108,2.55,49.37,32,Undervoltage,Yes
4,0.0,0.0,20,Line Break,Yes
300,6.66,50.9,44,Overvoltage,Yes
110,5.35,49.52,33,Undervoltage,Yes
133,3.28,49.37,28,Undervoltage,Yes
20,0.0,0.0,30,Line Break,Yes
248,10.21,50.16,46,Overload,Yes
138,3.1,49.75,25,Undervoltage,Yes
19,0.0,0.0,25,Line Break,Yes
235,7.26,50.18,34,Normal,No
12,0.0,0.0,30,Line Break,Yes
146,6.0,49.5,35,Undervoltage,Yes
4,0.0,0.0,25,Line Break,Yes
5,0.0,0.0,27,Line Break,Yes
292,6.02,50.63,34,Overvoltage,Yes
241,11.12,50.03,44,Overload,Yes
270,5.19,50.84,35,Overvoltage,Yes
11,0.0,0.0,24,Line Break,Yes
221,4.77,49.96,31,Normal,No
18,0.0,0.0,23,Line Break,Yes
229,3.89,50.06,29,Normal,No
225,3.27,50.08,25,Normal,No
289,5.51,50.5,42,Overvoltage,Yes
8,0.0,0.0,21,Line Break,Yes
240,19.87,50.16,54,Overload,Yes
14,0.0,0.0,23,Line Break,Yes
116,4.29,49.95,31,Undervoltage,Yes
139,4.94,49.33,32,Undervoltage,Yes
296,6.34,50.28,42,Overvoltage,Yes
113,5.29,49.31,26,Undervoltage,Yes
100,4.42,49.6,34,Undervoltage,Yes
244,16.24,49.92,47,Overload,Yes
126,4.72,49.6,34,Undervoltage,Yes
158,2.09,49.6,30,Undervoltage,Yes
18,0.0,0.0,24,Line Break,Yes
259,12.65,50.05,55,Overload,Yes
234,3.25,49.82,35,Normal,No
257,15.03,49.84,40,Overload,Yes
284,7.01,50.18,42,Overvoltage,Yes
282,7.5,50.08,33,Overvoltage,Yes
269,7.01,50.66,31,Overvoltage,Yes
151,4.31,49.35,35,Undervoltage,Yes
242,15.9,50.16,45,Overload,Yes
0,0.0,0.0,20,Line Break,Yes
107,5.54,49.98,34,Undervoltage,Yes
138,3.84,49.57,35,Undervoltage,Yes
241,17.04,49.98,41,Overload,Yes
252,12.52,50.1,49,Overload,Yes
122,5.67,49.88,27,Undervoltage,Yes
267,8.55,50.02,34,Overvoltage,Yes
167,5.76,49.03,35,Undervoltage,Yes
293,6.01,50.94,31,Overvoltage,Yes
299,6.81,50.22,33,Overvoltage,Yes
260,14.45,49.82,54,Overload,Yes
256,16.07,50.09,50,Overload,Yes
267,5.16,50.97,37,Overvoltage,Yes
255,15.11,50.2,46,Overload,Yes
153,5.14,49.62,29,Undervoltage,Yes
110,4.34,49.85,33,Undervoltage,Yes
242,17.04,50.06,46,Overload,Yes
155,5.11,49.66,33,Undervoltage,Yes
222,4.6,49.93,34,Normal,No
253,11.46,49.83,53,Overload,Yes
233,7.37,49.88,33,Normal,No
223,3.71,49.98,25,Normal,No
262,8.2,50.47,32,Overvoltage,Yes
145,4.71,49.63,30,Undervoltage,Yes
254,10.15,49.87,54,Overload,Yes
228,6.91,50.07,31,Normal,No
264,8.62,50.74,43,Overvoltage,Yes
235,4.64,49.92,31,Normal,No
141,3.77,49.91,33,Undervoltage,Yes
243,15.51,49.82,52,Overload,Yes
258,18.91,50.01,48,Overload,Yes
238,5.41,50.03,34,Normal,No
282,7.12,50.8,38,Overvoltage,Yes
278,5.74,50.42,42,Overvoltage,Yes
227,3.2,50.08,30,Normal,No
7,0.0,0.0,29,Line Break,Yes
277,9.76,50.82,44,Overvoltage,Yes
4,0.0,0.0,24,Line Break,Yes
11,0.0,0.0,26,Line Break,Yes
268,8.22,50.4,35,Overvoltage,Yes
259,15.32,50.14,50,Overload,Yes
243,15.49,50.09,46,Overload,Yes
227,6.8,50.04,28,Normal,No
11,0.0,0.0,20,Line Break,Yes
242,13.15,50.04,41,Overload,Yes
272,6.75,50.69,36,Overvoltage,Yes
17,0.0,0.0,20,Line Break,Yes
248,13.73,49.85,52,Overload,Yes
247,16.69,49.96,52,Overload,Yes
281,5.66,50.07,34,Overvoltage,Yes
123,5.67,49.69,34,Undervoltage,Yes
220,6.88,50.08,30,Normal,No
230,4.52,49.9,26,Normal,No
300,7.17,50.67,39,Overvoltage,Yes
6,0.0,0.0,25,Line Break,Yes
100,3.57,49.88,35,Undervoltage,Yes
266,7.01,50.36,37,Overvoltage,Yes
235,7.26,49.84,30,Normal,No
19,0.0,0.0,24,Line Break,Yes
299,7.44,50.71,34,Overvoltage,Yes
102,2.7,49.07,31,Undervoltage,Yes
113,5.02,49.32,34,Undervoltage,Yes
294,8.25,50.93,35,Overvoltage,Yes
169,2.87,49.51,28,Undervoltage,Yes
6,0.0,0.0,23,Line Break,Yes
232,3.48,49.92,34,Normal,No
172,5.0,49.88,27,Undervoltage,Yes
152,5.75,49.58,30,Undervoltage,Yes
17,0.0,0.0,25,Line Break,Yes
18,0.0,0.0,21,Line Break,Yes
14,0.0,0.0,25,Line Break,Yes
259,13.04,50.05,42,Overload,Yes
1,0.0,0.0,20,Line Break,Yes
120,2.12,49.39,35,Undervoltage,Yes
277,8.04,50.9,34,Overvoltage,Yes
263,8.32,50.66,34,Overvoltage,Yes
11,0.0,0.0,27,Line Break,Yes
249,18.54,50.13,45,Overload,Yes
278,8.7,50.62,37,Overvoltage,Yes
119,2.73,49.6,30,Undervoltage,Yes
15,0.0,0.0,21,Line Break,Yes
149,4.48,49.05,32,Undervoltage,Yes
129,2.52,49.39,27,Undervoltage,Yes
297,5.58,50.6,36,Overvoltage,Yes
147,3.8,49.41,26,Undervoltage,Yes
151,4.36,49.32,32,Undervoltage,Yes
246,17.93,50.02,52,Overload,Yes
231,3.88,49.86,31,Normal,No
230,7.1,49.82,28,Normal,No
17,0.0,0.0,20,Line Break,Yes
233,7.16,49.9,30,Normal,No
288,8.72,50.59,42,Overvoltage,Yes
175,5.08,49.52,31,Undervoltage,Yes
20,0.0,0.0,26,Line Break,Yes
277,5.17,50.33,32,Overvoltage,Yes
248,10.23,49.87,45,Overload,Yes
16,0.0,0.0,23,Line Break,Yes
281,7.1,50.35,31,Overvoltage,Yes
223,5.85,50.15,31,Normal,No
7,0.0,0.0,20,Line Break,Yes
11,0.0,0.0,28,Line Break,Yes
230,7.51,50.17,30,Normal,No
264,5.93,50.67,38,Overvoltage,Yes
243,11.59,50.12,48,Overload,Yes
241,14.64,49.95,44,Overload,Yes
249,16.7,50.02,43,Overload,Yes
255,16.87,49.87,43,Overload,Yes
284,9.84,50.6,41,Overvoltage,Yes
103,3.19,49.56,32,Undervoltage,Yes
2,0.0,0.0,30,Line Break,Yes
120,4.96,49.61,26,Undervoltage,Yes
250,13.27,49.8,45,Overload,Yes
176,5.33,49.6,31,Undervoltage,Yes
2,0.0,0.0,21,Line Break,Yes
285,8.92,50.46,40,Overvoltage,Yes
256,12.85,50.04,44,Overload,Yes
17,0.0,0.0,27,Line Break,Yes
2,0.0,0.0,22,Line Break,Yes
228,7.11,50.0,30,Normal,No
252,17.23,50.13,46,Overload,Yes
257,11.72,49.95,42,Overload,Yes
244,17.39,49.83,52,Overload,Yes
2,0.0,0.0,30,Line Break,Yes
267,9.12,50.31,42,Overvoltage,Yes
257,10.53,50.12,54,Overload,Yes
221,3.98,49.89,30,Normal,No
16,0.0,0.0,30,Line Break,Yes
228,5.37,49.9,33,Normal,No
264,5.64,50.6,34,Overvoltage,Yes
118,5.83,49.12,31,Undervoltage,Yes
14,0.0,0.0,29,Line Break,Yes
233,5.32,50.05,31,Normal,No
252,19.96,49.89,55,Overload,Yes
103,3.93,49.62,34,Undervoltage,Yes
132,4.86,49.26,31,Undervoltage,Yes
234,3.56,50.09,28,Normal,No
251,17.79,49.85,44,Overload,Yes
264,5.95,50.22,32,Overvoltage,Yes
17,0.0,0.0,26,Line Break,Yes
233,3.35,50.03,28,Normal,No
3,0.0,0.0,27,Line Break,Yes
154,2.41,49.37,31,Undervoltage,Yes
285,8.85,50.19,42,Overvoltage,Yes
164,2.92,49.8,28,Undervoltage,Yes
249,16.72,50.04,54,Overload,Yes
240,5.64,50.19,28,Normal,No
296,9.41,50.02,31,Overvoltage,Yes
116,3.53,49.89,26,Undervoltage,Yes
233,5.35,50.16,25,Normal,No
2,0.0,0.0,21,Line Break,Yes
276,5.46,50.57,31,Overvoltage,Yes
290,6.2,50.71,35,Overvoltage,Yes
237,4.2,50.12,33,Normal,No
178,2.34,49.06,27,Undervoltage,Yes
281,9.68,50.57,32,Overvoltage,Yes
238,6.4,49.9,31,Normal,No
5,0.0,0.0,29,Line Break,Yes
145,2.15,49.02,33,Undervoltage,Yes
251,17.71,49.95,49,Overload,Yes
110,2.25,49.84,25,Undervoltage,Yes
12,0.0,0.0,20,Line Break,Yes
0,0.0,0.0,20,Line Break,Yes
6,0.0,0.0,24,Line Break,Yes
223,7.64,49.81,31,Normal,No
101,3.02,49.94,26,Undervoltage,Yes
2,0.0,0.0,27,Line Break,Yes
273,5.45,50.37,45,Overvoltage,Yes
257,12.78,49.92,54,Overload,Yes
297,6.92,50.11,35,Overvoltage,Yes
11,0.0,0.0,21,Line Break,Yes
240,7.6,50.04,29,Normal,No
249,17.59,50.11,45,Overload,Yes
261,6.4,50.77,44,Overvoltage,Yes
260,15.65,50.11,46,Overload,Yes
155,4.44,49.62,28,Undervoltage,Yes
268,6.97,50.26,42,Overvoltage,Yes
6,0.0,0.0,22,Line Break,Yes
165,3.66,49.16,34,Undervoltage,Yes
257,14.67,50.08,49,Overload,Yes
227,5.98,49.89,32,Normal,No
278,7.37,50.9,32,Overvoltage,Yes
222,7.55,49.88,35,Normal,No
125,4.8,49.65,26,Undervoltage,Yes
279,8.58,50.36,31,Overvoltage,Yes
105,2.14,49.09,31,Undervoltage,Yes
244,11.84,49.88,55,Overload,Yes
225,4.83,49.98,29,Normal,No
223,5.35,49.94,28,Normal,No
246,14.92,50.13,55,Overload,Yes
134,4.25,49.33,25,Undervoltage,Yes
15,0.0,0.0,28,Line Break,Yes
8,0.0,0.0,27,Line Break,Yes
299,9.38,50.96,31,Overvoltage,Yes
235,4.66,49.94,28,Normal,No
286,8.81,50.34,38,Overvoltage,Yes
292,9.38,50.55,38,Overvoltage,Yes
139,2.92,49.18,27,Undervoltage,Yes
260,10.25,49.89,44,Overload,Yes
101,2.27,49.94,25,Undervoltage,Yes
261,8.2,50.58,31,Overvoltage,Yes
240,3.61,50.17,25,Normal,No
242,13.33,49.83,54,Overload,Yes
255,13.75,50.12,46,Overload,Yes
107,4.61,49.91,30,Undervoltage,Yes
224,4.21,49.97,27,Normal,No
5,0.0,0.0,20,Line Break,Yes
9,0.0,0.0,22,Line Break,Yes
140,4.97,49.99,30,Undervoltage,Yes
124,3.24,49.46,32,Undervoltage,Yes
240,7.58,50.01,27,Normal,No
258,12.38,50.12,44,Overload,Yes
132,4.22,49.91,32,Undervoltage,Yes
121,5.65,49.1,26,Undervoltage,Yes
5,0.0,0.0,22,Line Break,Yes
1,0.0,0.0,28,Line Break,Yes
292,6.66,50.46,36,Overvoltage,Yes
270,9.92,50.76,40,Overvoltage,Yes
125,2.67,49.93,28,Undervoltage,Yes
144,2.61,49.94,34,Undervoltage,Yes
269,8.54,50.53,30,Overvoltage,Yes
248,12.25,49.96,50,Overload,Yes
164,5.44,49.6,28,Undervoltage,Yes
160,3.97,49.13,29,Undervoltage,Yes
262,7.08,50.6,45,Overvoltage,Yes
275,8.14,50.89,43,Overvoltage,Yes
246,12.94,50.12,50,Overload,Yes
288,9.3,50.68,31,Overvoltage,Yes
227,3.78,50.12,26,Normal,No
2,0.0,0.0,20,Line Break,Yes
251,14.97,49.95,48,Overload,Yes
290,8.12,50.64,31,Overvoltage,Yes
173,4.43,49.27,32,Undervoltage,Yes
238,4.08,49.82,26,Normal,No
290,8.03,50.83,32,Overvoltage,Yes
227,4.03,50.19,25,Normal,No
222,3.98,50.16,25,Normal,No
4,0.0,0.0,29,Line Break,Yes
223,5.65,50.06,27,Normal,No
126,2.46,49.6,25,Undervoltage,Yes
259,11.58,50.06,53,Overload,Yes
290,8.57,50.66,38,Overvoltage,Yes
6,0.0,0.0,23,Line Break,Yes
260,11.16,50.01,52,Overload,Yes
255,16.9,50.19,40,Overload,Yes
226,7.33,50.07,27,Normal,No
131,3.64,49.2,25,Undervoltage,Yes
244,14.97,49.8,49,Overload,Yes
245,19.21,50.14,52,Overload,Yes
252,17.84,50.2,51,Overload,Yes
169,2.57,49.79,31,Undervoltage,Yes
287,5.82,50.68,43,Overvoltage,Yes
15,0.0,0.0,27,Line Break,Yes
151,5.28,49.14,29,Undervoltage,Yes
223,5.31,50.13,33,Normal,No
253,13.28,50.04,46,Overload,Yes
2,0.0,0.0,30,Line Break,Yes
8,0.0,0.0,29,Line Break,Yes
252,12.44,49.86,52,Overload,Yes
289,6.34,50.26,34,Overvoltage,Yes
247,11.29,49.92,40,Overload,Yes
262,9.11,50.01,40,Overvoltage,Yes
233,3.03,49.98,31,Normal,No
289,5.43,50.17,41,Overvoltage,Yes
12,0.0,0.0,25,Line Break,Yes
103,5.94,49.8,35,Undervoltage,Yes
9,0.0,0.0,23,Line Break,Yes
249,11.36,49.91,49,Overload,Yes
2,0.0,0.0,30,Line Break,Yes
220,6.02,50.04,26,Normal,No
241,11.34,49.87,54,Overload,Yes
295,8.9,50.28,43,Overvoltage,Yes
1,0.0,0.0,30,Line Break,Yes
249,14.75,50.1,42,Overload,Yes
234,4.02,50.04,34,Normal,No
272,8.27,50.37,45,Overvoltage,Yes
250,12.67,49.86,48,Overload,Yes
239,4.9,50.16,32,Normal,No
140,2.67,49.66,26,Undervoltage,Yes
261,8.4,50.18,34,Overvoltage,Yes
270,8.97,50.84,34,Overvoltage,Yes
9,0.0,0.0,24,Line Break,Yes
260,16.11,49.86,42,Overload,Yes
232,6.98,50.0,35,Normal,No
269,5.93,50.75,41,Overvoltage,Yes
173,3.75,49.87,31,Undervoltage,Yes
292,5.76,50.13,38,Overvoltage,Yes
247,18.43,50.04,49,Overload,Yes
278,6.66,50.93,36,Overvoltage,Yes
15,0.0,0.0,25,Line Break,Yes
17,0.0,0.0,20,Line Break,Yes
224,6.27,49.96,32,Normal,No
285,8.05,50.49,39,Overvoltage,Yes
263,9.04,50.33,42,Overvoltage,Yes
224,6.68,49.97,35,Normal,No
260,16.33,50.2,43,Overload,Yes
246,18.47,49.85,55,Overload,Yes
293,5.48,50.88,39,Overvoltage,Yes
118,4.17,49.92,32,Undervoltage,Yes
271,9.3,50.46,38,Overvoltage,Yes
270,8.19,50.28,42,Overvoltage,Yes
265,5.22,50.5,31,Overvoltage,Yes
230,5.64,49.82,26,Normal,No
284,6.27,50.33,32,Overvoltage,Yes
268,5.45,50.64,38,Overvoltage,Yes
18,0.0,0.0,28,Line Break,Yes
296,7.79,50.87,33,Overvoltage,Yes
257,19.76,49.81,41,Overload,Yes
14,0.0,0.0,27,Line Break,Yes
274,5.75,50.88,37,Overvoltage,Yes
5,0.0,0.0,28,Line Break,Yes
257,15.43,50.08,53,Overload,Yes
139,3.09,49.92,34,Undervoltage,Yes
238,3.85,50.03,35,Normal,No
240,7.06,49.96,26,Normal,No
8,0.0,0.0,21,Line Break,Yes
249,15.98,49.96,45,Overload,Yes
20,0.0,0.0,23,Line Break,Yes
294,9.93,50.1,41,Overvoltage,Yes
237,4.91,49.94,34,Normal,No
17,0.0,0.0,21,Line Break,Yes
233,7.51,50.2,32,Normal,No
245,15.0,50.19,52,Overload,Yes
228,4.51,50.04,32,Normal,No
262,8.62,50.68,36,Overvoltage,Yes
16,0.0,0.0,20,Line Break,Yes
293,6.52,50.11,45,Overvoltage,Yes
242,11.38,50.15,44,Overload,Yes
105,5.44,49.37,27,Undervoltage,Yes
253,11.97,50.03,45,Overload,Yes
289,6.47,50.84,43,Overvoltage,Yes
16,0.0,0.0,20,Line Break,Yes
10,0.0,0.0,23,Line Break,Yes
232,3.65,50.08,32,Normal,No
231,7.97,49.84,27,Normal,No
7,0.0,0.0,20,Line Break,Yes
10,0.0,0.0,22,Line Break,Yes
8,0.0,0.0,21,Line Break,Yes
220,3.31,50.0,35,Normal,No
236,3.17,49.86,26,Normal,No
131,3.25,49.39,32,Undervoltage,Yes
7,0.0,0.0,28,Line Break,Yes
238,6.91,50.04,26,Normal,No
136,4.18,49.75,30,Undervoltage,Yes
249,14.96,50.05,52,Overload,Yes
11,0.0,0.0,23,Line Break,Yes
175,4.03,49.11,29,Undervoltage,Yes
222,4.61,49.83,31,Normal,No
178,5.68,49.83,34,Undervoltage,Yes
247,16.72,49.85,54,Overload,Yes
240,6.55,50.01,31,Normal,No
297,9.03,50.99,32,Overvoltage,Yes
6,0.0,0.0,26,Line Break,Yes
257,13.63,49.9,50,Overload,Yes
12,0.0,0.0,26,Line Break,Yes
240,15.79,49.91,41,Overload,Yes
299,9.45,50.06,34,Overvoltage,Yes
16,0.0,0.0,29,Line Break,Yes
145,3.58,49.27,31,Undervoltage,Yes
241,19.77,50.12,53,Overload,Yes
13,0.0,0.0,28,Line Break,Yes
243,18.12,49.96,43,Overload,Yes
121,4.24,49.6,32,Undervoltage,Yes
228,6.79,50.14,27,Normal,No
228,6.18,49.97,28,Normal,No
264,9.63,50.85,43,Overvoltage,Yes
260,10.62,50.15,41,Overload,Yes
281,8.51,50.0,33,Overvoltage,Yes
285,9.16,50.17,40,Overvoltage,Yes
259,15.91,50.17,47,Overload,Yes
264,5.68,50.07,42,Overvoltage,Yes
176,4.27,49.05,31,Undervoltage,Yes
227,3.54,50.19,31,Normal,No
224,6.91,49.82,29,Normal,No
294,9.53,50.8,31,Overvoltage,Yes
248,13.7,49.92,50,Overload,Yes
166,5.59,49.95,25,Undervoltage,Yes
227,7.68,49.9,25,Normal,No
238,3.25,50.01,32,Normal,No
20,0.0,0.0,27,Line Break,Yes
162,5.92,49.09,27,Undervoltage,Yes
19,0.0,0.0,20,Line Break,Yes
273,5.82,50.9,33,Overvoltage,Yes
250,18.45,50.19,40,Overload,Yes
231,6.69,50.14,29,Normal,No
9,0.0,0.0,21,Line Break,Yes
